id_cliente,edad,departamento,plan,tipo_contrato,meses_antiguedad,cargo_mensual_soles,gb_datos_mes,minutos_llamadas_mes,lineas_adicionales,tickets_soporte_6m,caidas_servicio_mes,dias_ultimo_pago_vencido,factura_electronica,churn
CL801129,34.0,La Libertad,Prepago,Mensual,21,30.27,13.3,417,1,1,1,0,1,0
CL801130,30.0,Lima,Prepago,Mensual,7,32.78,21.1,357,2,0,1,2,0,1
CL801131,57.0,Lima,Prepago,Mensual,7,25.62,7.9,340,1,2,2,2,1,0
CL801132,18.0,Lima,Prepago,Mensual,15,28.99,9.7,240,1,0,3,5,1,0
CL801133,24.0,Lima,Prepago,Mensual,16,29.45,25.9,260,0,1,4,1,1,0
CL801134,25.0,Lima,Postpago Plus,Anual,4,75.13,18.7,344,0,3,4,5,0,0
CL801135,27.0,Junín,Prepago,Mensual,53,31.12,35.3,176,2,0,1,4,1,0
CL801136,31.0,Cusco,Postpago Básico,Anual,9,47.53,10.1,348,0,1,2,23,0,0
CL801137,62.0,Lima,Postpago Premium,Anual,9,149.86,26.6,561,1,0,3,1,1,0
CL801138,40.0,Arequipa,Prepago,Mensual,5,21.31,31.7,442,0,0,4,2,1,1
CL801139,20.0,Áncash,Prepago,Mensual,4,30.48,14.8,212,2,1,1,2,1,0
CL801140,,Lima,Postpago Básico,Mensual,10,52.11,8.6,413,2,2,3,0,0,1
CL801141,56.0,Cusco,Prepago,Mensual,7,34.92,5.8,456,0,0,3,0,0,0
CL801142,28.0,Junín,Postpago Básico,Mensual,11,50.78,17.3,344,1,0,3,6,0,0
CL801143,50.0,Lima,Prepago,Mensual,14,31.54,4.5,171,0,0,3,0,1,1
CL801144,18.0,Lambayeque,Postpago Premium,18 meses,6,122.46,26.2,503,0,1,3,1,0,0
CL801145,32.0,Arequipa,Postpago Plus,Mensual,14,97.02,27.0,254,0,0,2,12,0,0
CL801146,34.0,La Libertad,Postpago Básico,Anual,9,55.4,13.4,377,0,1,1,0,0,0
CL801147,39.0,Arequipa,Prepago,Mensual,1,31.99,10.8,342,1,0,1,17,1,1
CL801148,46.0,Piura,Prepago,Mensual,21,27.58,,305,0,1,1,0,1,0
CL801149,44.0,Lambayeque,Postpago Premium,Anual,26,142.0,16.7,878,0,2,2,5,1,0
CL801150,18.0,Áncash,Prepago,Mensual,5,30.49,1.9,378,0,1,3,3,1,0
CL801151,40.0,Lima,Prepago,Mensual,7,26.97,,431,2,3,0,4,1,1
CL801152,37.0,Lima,Postpago Básico,Mensual,5,65.12,6.5,304,0,0,1,1,1,1
CL801153,,Arequipa,Prepago,Mensual,17,21.39,6.9,117,0,2,2,0,1,0
CL801154,29.0,Junín,Postpago Plus,18 meses,11,77.67,25.0,311,1,1,6,1,0,0
CL801155,19.0,Lima,Postpago Plus,18 meses,7,85.5,25.8,515,0,1,1,2,1,0
CL801156,29.0,Lambayeque,Prepago,Mensual,17,28.19,19.7,410,1,2,2,6,1,0
CL801157,42.0,Lima,Prepago,Mensual,18,25.69,7.2,338,2,2,3,2,1,0
CL801158,34.0,Lima,Prepago,Mensual,33,24.57,7.6,542,0,1,4,1,1,0
CL801159,47.0,Junín,Postpago Básico,Anual,30,58.94,10.8,201,1,2,0,6,1,0
CL801160,24.0,La Libertad,Prepago,Mensual,28,30.89,,239,1,1,2,6,1,0
CL801161,37.0,Lima,Postpago Plus,Anual,12,95.12,17.0,529,1,0,1,12,1,0
CL801162,57.0,Piura,Prepago,Mensual,17,22.92,9.3,370,0,0,3,7,1,0
CL801163,35.0,Lima,Prepago,Mensual,1,39.71,3.0,253,1,1,2,5,0,1
CL801164,37.0,Áncash,Postpago Premium,Mensual,1,120.9,30.0,528,2,0,1,8,0,0
CL801165,27.0,Lima,Prepago,Mensual,14,31.69,8.2,136,0,1,0,2,1,0
CL801166,38.0,Áncash,Postpago Básico,Mensual,2,58.21,16.3,347,1,1,4,4,1,1
CL801167,37.0,Lima,Prepago,Mensual,16,29.87,6.6,306,2,1,0,5,0,0
CL801168,59.0,La Libertad,Postpago Plus,Mensual,16,82.35,19.3,568,1,2,3,0,1,0
CL801169,31.0,Cusco,Postpago Plus,Anual,18,93.59,10.3,522,0,0,2,2,0,1
CL801170,37.0,Lima,Prepago,Mensual,3,20.93,11.8,306,2,0,3,1,1,0
CL801171,27.0,La Libertad,Postpago Básico,Mensual,10,35.4,22.4,288,1,0,4,1,1,1
CL801172,26.0,Lima,Prepago,Mensual,6,27.67,4.0,381,0,0,7,3,1,1
CL801173,34.0,Lima,Postpago Básico,Mensual,14,61.87,17.3,314,0,1,1,1,0,0
CL801174,26.0,Piura,Postpago Básico,Anual,26,49.58,45.5,572,2,0,1,9,1,0
CL801175,64.0,Áncash,Prepago,Mensual,3,35.49,5.4,242,2,0,1,2,1,0
CL801176,53.0,Piura,Prepago,Mensual,1,27.36,9.2,284,1,0,0,0,0,0
CL801177,33.0,Arequipa,Prepago,Mensual,14,26.01,8.6,388,0,1,0,2,1,1
CL801178,18.0,La Libertad,Prepago,Mensual,28,30.59,12.1,252,3,0,3,0,0,0
CL801179,44.0,Lima,Prepago,Mensual,21,25.17,7.5,125,1,1,2,2,0,0
CL801180,22.0,Lima,Postpago Premium,Mensual,5,144.17,,559,0,0,1,9,1,0
CL801181,39.0,Lima,Postpago Básico,Anual,6,51.5,,315,0,0,0,0,1,0
CL801182,53.0,Lima,Prepago,Mensual,3,32.51,8.8,319,1,2,2,3,0,1
CL801183,47.0,Lima,Postpago Plus,Mensual,1,87.87,16.3,464,1,1,5,0,1,1
CL801184,42.0,Cusco,Prepago,Mensual,13,40.97,4.5,235,0,0,3,2,0,1
CL801185,35.0,Lima,Prepago,Mensual,6,36.95,5.9,451,1,0,1,8,1,0
CL801186,44.0,Lima,Prepago,Mensual,31,27.47,7.0,276,0,0,2,0,0,0
CL801187,50.0,Arequipa,Prepago,Mensual,12,27.85,11.7,170,1,1,2,18,1,0
CL801188,32.0,Lima,Postpago Básico,Anual,8,51.44,20.1,268,1,0,2,2,1,0
CL801189,61.0,Piura,Prepago,Mensual,1,28.72,11.1,180,0,1,2,7,1,0
CL801190,32.0,Lima,Prepago,Mensual,10,29.84,15.7,409,0,0,6,6,1,0
CL801191,41.0,Junín,Postpago Básico,Anual,4,58.85,4.9,445,0,0,2,5,1,0
CL801192,41.0,Lima,Prepago,Mensual,23,25.78,14.7,320,0,0,2,3,0,0
CL801193,35.0,La Libertad,Prepago,Mensual,2,25.16,5.1,236,0,0,6,2,1,1
CL801194,33.0,Arequipa,Prepago,Mensual,14,27.16,3.4,408,0,0,3,0,1,1
CL801195,50.0,Junín,Prepago,Mensual,5,26.38,6.6,305,2,0,1,4,0,0
CL801196,39.0,Lima,Prepago,Mensual,15,28.41,10.2,414,1,0,2,1,1,0
CL801197,20.0,Lima,Prepago,Mensual,23,23.16,15.4,410,1,2,2,1,1,0
CL801198,74.0,Cusco,Prepago,Mensual,19,34.44,3.6,308,0,0,1,1,1,0
CL801199,18.0,Cusco,Prepago,Mensual,3,32.71,14.8,136,0,1,1,1,0,0
CL801200,23.0,Lima,Prepago,Mensual,19,27.91,11.7,486,2,2,2,5,1,0
CL801201,33.0,Piura,Postpago Básico,Anual,15,60.92,13.2,489,0,0,5,4,1,1
CL801202,49.0,Arequipa,Prepago,Mensual,5,35.14,,403,0,0,0,9,1,0
CL801203,27.0,Áncash,Postpago Plus,Mensual,7,88.37,11.9,598,1,0,1,6,1,0
CL801204,44.0,Lima,Postpago Básico,Mensual,18,64.44,44.6,441,0,1,4,0,0,0
CL801205,39.0,Cusco,Prepago,Mensual,9,30.2,8.5,244,0,2,3,0,0,0
CL801206,50.0,Lima,Postpago Plus,18 meses,19,105.36,12.9,256,0,0,0,11,1,1
CL801207,35.0,La Libertad,Prepago,Mensual,27,27.91,15.6,519,1,0,2,9,0,0
CL801208,30.0,Lima,Postpago Plus,Mensual,7,81.7,25.2,373,1,2,0,1,1,0
CL801209,39.0,Lima,Postpago Básico,18 meses,29,39.22,16.2,280,1,1,3,0,1,0
CL801210,42.0,Lima,Postpago Básico,Mensual,12,55.66,22.8,170,1,0,2,1,1,0
CL801211,48.0,Piura,Postpago Plus,Anual,27,95.64,23.2,635,1,1,1,1,1,0
CL801212,52.0,Lima,Postpago Básico,Mensual,37,57.14,17.9,345,0,2,1,0,1,0
CL801213,27.0,Áncash,Prepago,Mensual,11,34.94,25.4,348,0,1,3,3,1,1
CL801214,30.0,Lima,Postpago Básico,Mensual,14,60.16,14.4,479,1,0,7,0,0,1
CL801215,45.0,Lima,Prepago,Mensual,1,30.05,,107,1,1,4,0,1,0
CL801216,44.0,Lima,Prepago,Mensual,4,33.03,14.3,252,1,0,4,6,0,1
CL801217,33.0,Lima,Postpago Premium,Anual,7,124.08,18.7,632,2,0,0,3,1,0
CL801218,37.0,Lambayeque,Postpago Básico,Mensual,11,66.34,8.1,591,0,0,3,3,1,0
CL801219,43.0,Lima,Prepago,Mensual,3,32.66,12.4,223,0,0,4,3,1,1
CL801220,18.0,Lima,Postpago Básico,Mensual,36,56.65,21.6,296,0,1,2,1,1,0
CL801221,34.0,Lima,Prepago,Mensual,6,29.8,11.2,339,0,0,4,6,1,0
CL801222,34.0,Lima,Prepago,Mensual,1,24.71,37.1,187,1,0,1,0,1,0
CL801223,30.0,Áncash,Prepago,Mensual,5,29.85,16.6,497,2,0,1,2,1,0
CL801224,63.0,Lima,Postpago Básico,18 meses,24,65.67,14.5,388,0,1,2,2,0,0
CL801225,18.0,Piura,Prepago,Mensual,13,26.41,4.9,304,1,1,1,0,0,0
CL801226,31.0,Cusco,Prepago,Mensual,15,32.73,9.0,294,2,0,4,4,0,0
CL801227,63.0,Lima,Postpago Básico,Anual,8,80.33,4.4,238,0,0,1,2,0,0
CL801228,63.0,Cusco,Prepago,Mensual,16,27.46,13.9,239,1,0,2,11,0,1
CL801229,33.0,Áncash,Postpago Básico,18 meses,1,46.6,23.7,290,0,1,1,6,1,0
CL801230,39.0,Arequipa,Postpago Básico,18 meses,18,53.47,5.1,245,1,0,1,0,1,0
CL801231,49.0,Cusco,Prepago,Mensual,5,25.49,4.6,455,0,1,0,0,1,0
CL801232,47.0,Lima,Prepago,Mensual,2,30.43,2.4,256,2,0,3,7,0,1
CL801233,26.0,Lima,Postpago Plus,Anual,8,84.78,16.8,293,0,1,1,0,0,0
CL801234,32.0,Lima,Postpago Plus,Mensual,1,80.59,24.6,846,1,0,0,0,0,0
CL801235,52.0,Áncash,Prepago,Mensual,2,29.97,8.6,337,0,2,1,2,0,1
CL801236,18.0,Lima,Prepago,Mensual,47,33.85,7.2,547,0,1,3,0,1,0
CL801237,35.0,Arequipa,Postpago Básico,18 meses,6,57.37,12.4,439,0,0,2,1,1,0
CL801238,47.0,La Libertad,Postpago Básico,Anual,16,68.78,13.9,529,2,0,1,0,1,0
CL801239,43.0,Lima,Prepago,Mensual,9,31.19,,348,0,2,3,2,1,0
CL801240,41.0,Lima,Prepago,Mensual,3,25.74,8.6,138,0,1,0,10,1,0
CL801241,28.0,Junín,Prepago,Mensual,2,28.74,25.6,308,0,1,1,7,1,0
CL801242,35.0,Lima,Postpago Plus,Anual,33,78.26,27.6,462,2,0,5,7,1,0
CL801243,47.0,La Libertad,Prepago,Mensual,19,33.21,17.1,69,1,1,1,6,1,0
CL801244,31.0,Lambayeque,Prepago,Mensual,22,27.29,22.1,92,1,0,2,3,1,0
CL801245,49.0,Piura,Prepago,Mensual,8,29.94,2.8,442,0,1,2,4,0,1
CL801246,62.0,Áncash,Postpago Básico,Anual,28,61.67,27.3,98,1,0,3,2,0,0
CL801247,44.0,Cusco,Prepago,Mensual,9,28.18,16.2,400,1,0,3,1,1,0
CL801248,40.0,Lima,Postpago Premium,Anual,3,119.07,21.0,428,0,0,4,2,1,0
CL801249,64.0,Junín,Postpago Premium,Anual,25,158.56,20.3,453,2,2,2,2,0,0
CL801250,34.0,Cusco,Prepago,Mensual,5,27.39,5.1,217,1,0,1,1,1,0
CL801251,65.0,Piura,Postpago Premium,18 meses,13,116.65,32.6,619,2,1,2,1,1,0
CL801252,42.0,Arequipa,Prepago,Mensual,6,37.04,6.7,344,0,2,3,0,1,0
CL801253,55.0,Lima,Prepago,Mensual,9,26.63,10.3,414,1,2,2,3,1,1
CL801254,35.0,Junín,Postpago Plus,Anual,17,63.72,6.2,438,0,0,2,10,0,0
CL801255,43.0,Lima,Prepago,Mensual,3,28.62,8.0,369,0,1,2,2,0,0
CL801256,61.0,Cusco,Prepago,Mensual,15,24.63,8.0,326,1,2,1,9,1,1
CL801257,31.0,Cusco,Postpago Básico,Mensual,6,60.76,17.8,409,0,0,1,6,1,0
CL801258,18.0,Junín,Prepago,Mensual,35,23.29,4.9,239,1,0,4,4,0,0
CL801259,42.0,Junín,Postpago Plus,Mensual,13,64.19,17.5,444,1,1,3,6,1,0
CL801260,56.0,Lima,Postpago Plus,Anual,8,88.8,23.1,330,1,1,4,0,1,1
CL801261,40.0,Lima,Prepago,Mensual,5,37.48,6.2,293,0,2,0,0,0,1
CL801262,58.0,Áncash,Postpago Básico,Anual,1,40.34,5.7,324,0,2,1,3,0,0
CL801263,34.0,Lima,Prepago,Mensual,16,27.72,19.6,497,0,0,3,0,0,0
CL801264,36.0,Lima,Postpago Plus,18 meses,5,65.86,7.6,481,3,0,1,5,1,0
CL801265,38.0,Lima,Prepago,Mensual,17,23.62,8.1,341,2,1,2,6,1,0
CL801266,39.0,Lambayeque,Postpago Básico,Mensual,14,46.15,7.2,537,0,0,1,2,0,0
CL801267,59.0,Lima,Prepago,Mensual,17,34.34,8.2,201,2,1,2,5,1,0
CL801268,45.0,Lima,Postpago Plus,Anual,11,88.96,13.2,361,0,0,3,3,0,1
CL801269,22.0,Lima,Prepago,Mensual,60,27.22,4.6,153,0,0,5,1,1,0
CL801270,50.0,La Libertad,Prepago,Mensual,27,27.94,2.4,436,1,0,1,5,1,0
CL801271,38.0,Lima,Prepago,Mensual,5,27.55,5.0,537,0,0,3,3,0,0
CL801272,26.0,La Libertad,Prepago,Mensual,7,32.64,11.9,380,1,1,2,0,1,0
CL801273,32.0,Piura,Postpago Básico,Anual,16,54.66,7.3,130,1,0,2,1,0,0
CL801274,34.0,Lima,Prepago,Mensual,10,35.39,6.9,32,1,1,3,5,1,1
CL801275,45.0,Lima,Prepago,Mensual,37,19.79,20.5,131,0,1,1,2,0,0
CL801276,29.0,Lima,Postpago Básico,Mensual,3,50.86,3.6,298,0,1,0,4,1,0
CL801277,37.0,Piura,Prepago,Mensual,2,30.21,9.8,335,0,0,2,2,1,0
CL801278,19.0,Lima,Prepago,Mensual,2,25.78,14.8,282,0,0,5,1,1,1
CL801279,66.0,Lima,Postpago Plus,18 meses,9,63.55,41.6,435,0,3,2,1,1,0
CL801280,25.0,Lima,Prepago,Mensual,8,22.48,21.1,30,1,2,4,3,0,0
CL801281,33.0,Áncash,Postpago Premium,18 meses,12,117.45,25.3,496,0,3,2,7,1,0
CL801282,61.0,Lambayeque,Prepago,Mensual,1,33.96,7.2,212,3,0,3,2,1,0
CL801283,18.0,Lima,Prepago,Mensual,1,20.83,24.9,325,1,1,4,4,1,1
CL801284,18.0,Junín,Postpago Plus,Mensual,10,61.35,32.8,350,1,1,0,4,1,0
CL801285,46.0,Lambayeque,Prepago,Mensual,29,31.45,22.9,208,1,2,1,1,1,0
CL801286,46.0,Lima,Postpago Básico,18 meses,4,54.79,8.2,501,3,1,3,2,1,0
CL801287,41.0,Piura,Postpago Básico,Mensual,8,51.98,30.5,461,0,1,1,7,1,0
CL801288,55.0,Lima,Postpago Básico,Mensual,64,51.18,7.3,542,2,1,1,0,1,0
CL801289,33.0,Lima,Prepago,Mensual,14,27.94,12.5,221,3,0,1,8,1,0
CL801290,18.0,Piura,Postpago Básico,18 meses,1,50.59,4.4,287,1,0,4,5,0,0
CL801291,39.0,Lima,Prepago,Mensual,14,25.23,10.2,205,0,1,1,6,1,1
CL801292,32.0,Lima,Prepago,Mensual,17,29.48,12.2,193,0,1,3,6,1,0
CL801293,27.0,Arequipa,Prepago,Mensual,14,31.22,4.4,442,0,2,1,7,1,0
CL801294,56.0,Áncash,Prepago,Mensual,6,31.9,5.4,92,0,0,1,2,0,0
CL801295,52.0,Lima,Postpago Plus,Mensual,8,61.41,8.0,509,1,3,2,3,1,0
CL801296,31.0,Lima,Prepago,Mensual,4,35.39,4.7,421,1,0,1,1,0,0
CL801297,43.0,Lima,Postpago Básico,Mensual,5,62.21,16.2,166,1,0,2,0,1,1
CL801298,,Lima,Prepago,Mensual,8,33.1,8.4,213,0,0,3,2,1,1
CL801299,29.0,Lima,Prepago,Mensual,12,31.67,8.7,479,0,0,1,4,1,0
CL801300,35.0,Lambayeque,Prepago,Mensual,19,29.64,9.0,288,3,1,4,1,1,0
CL801301,18.0,Cusco,Postpago Básico,Mensual,1,52.62,39.3,332,1,1,1,2,1,0
CL801302,34.0,Junín,Prepago,Mensual,8,33.97,,336,0,1,1,0,1,1
CL801303,18.0,Junín,Postpago Básico,Mensual,19,61.43,17.2,493,1,1,2,1,1,0
CL801304,25.0,Lambayeque,Postpago Plus,18 meses,11,90.09,65.3,423,1,0,1,4,0,0
CL801305,23.0,Arequipa,Postpago Premium,Anual,15,146.25,59.6,750,0,0,1,0,1,0
CL801306,72.0,Junín,Postpago Básico,Anual,3,56.33,9.0,291,0,0,1,0,1,0
CL801307,52.0,Lima,Postpago Básico,18 meses,11,46.95,14.9,541,0,0,2,2,1,0
CL801308,52.0,Piura,Prepago,Mensual,6,25.91,4.8,211,0,0,2,1,1,0
CL801309,52.0,Lima,Postpago Premium,Anual,1,136.08,8.0,694,0,0,5,2,0,0
CL801310,36.0,Lima,Prepago,Mensual,12,23.41,14.1,181,1,1,2,2,1,1
CL801311,33.0,Cusco,Prepago,Mensual,3,29.39,8.1,0,3,1,2,8,1,0
CL801312,58.0,Lima,Postpago Básico,Anual,10,60.62,5.5,301,0,1,1,2,1,0
CL801313,,Lima,Postpago Básico,18 meses,24,57.41,12.1,327,2,1,5,4,0,0
CL801314,30.0,Lima,Prepago,Mensual,17,27.54,23.5,0,3,1,1,2,0,1
CL801315,32.0,Lima,Prepago,Mensual,4,33.12,8.6,43,0,5,6,4,1,1
CL801316,23.0,Lima,Postpago Premium,18 meses,1,166.38,30.2,458,0,1,2,12,0,0
CL801317,23.0,Lima,Prepago,Mensual,10,32.31,4.3,295,0,0,1,4,0,0
CL801318,39.0,Lima,Prepago,Mensual,14,31.16,2.3,365,0,0,3,0,0,0
CL801319,32.0,Lima,Postpago Premium,Anual,11,160.5,33.6,496,0,0,0,2,1,0
CL801320,52.0,Piura,Prepago,Mensual,20,37.22,,419,1,0,1,0,0,0
CL801321,34.0,Junín,Prepago,Mensual,13,29.06,22.0,462,2,0,0,9,1,0
CL801322,33.0,Lima,Postpago Premium,Mensual,3,143.1,5.3,310,0,1,2,6,1,0
CL801323,46.0,Lima,Postpago Básico,Mensual,2,33.54,15.7,449,2,0,2,0,0,0
CL801324,37.0,La Libertad,Postpago Básico,18 meses,3,39.22,,422,0,1,3,2,1,0
CL801325,35.0,Junín,Prepago,Mensual,4,34.83,11.6,287,2,0,6,2,1,1
CL801326,36.0,La Libertad,Postpago Básico,18 meses,36,58.08,17.9,399,2,1,2,5,0,0
CL801327,32.0,Lima,Postpago Premium,18 meses,1,136.86,37.2,533,1,0,3,3,0,1
CL801328,35.0,Áncash,Postpago Plus,Anual,20,87.91,22.7,168,2,1,3,4,1,0
CL801329,18.0,Áncash,Prepago,Mensual,13,27.86,11.7,344,1,0,3,0,0,0
CL801330,46.0,Lima,Postpago Plus,Mensual,1,80.68,14.1,296,3,3,6,5,0,1
CL801331,56.0,La Libertad,Prepago,Mensual,6,26.56,11.9,381,0,0,1,2,1,0
CL801332,50.0,Cusco,Postpago Básico,Mensual,2,51.84,18.4,176,0,0,3,9,1,0
CL801333,23.0,Arequipa,Prepago,Mensual,40,27.71,5.3,230,2,1,5,1,1,0
CL801334,27.0,Lima,Postpago Plus,Anual,9,89.14,11.9,562,0,0,2,1,1,0
CL801335,18.0,Lambayeque,Prepago,Mensual,4,26.36,6.8,227,0,1,3,3,0,0
CL801336,41.0,Lima,Postpago Plus,18 meses,6,92.96,10.6,334,0,1,2,0,1,0
CL801337,24.0,Lima,Prepago,Mensual,36,26.41,10.4,388,1,2,2,7,0,1
CL801338,54.0,Lima,Prepago,Mensual,5,38.89,4.4,215,3,1,0,1,0,0
CL801339,39.0,La Libertad,Postpago Básico,18 meses,3,48.33,27.3,449,0,1,3,4,1,0
CL801340,41.0,Lima,Prepago,Mensual,11,33.7,2.6,229,0,0,2,1,0,0
CL801341,18.0,Lima,Postpago Plus,Anual,2,78.08,15.5,390,0,0,2,6,0,0
CL801342,38.0,Junín,Prepago,Mensual,5,27.68,4.9,159,0,0,0,5,0,0
CL801343,29.0,Arequipa,Prepago,Mensual,3,23.75,5.0,245,0,1,3,0,1,0
CL801344,27.0,Junín,Prepago,Mensual,42,30.31,6.3,440,2,0,1,1,1,0
CL801345,30.0,La Libertad,Postpago Básico,Mensual,34,49.12,41.5,357,0,1,1,2,1,0
CL801346,44.0,Lambayeque,Postpago Básico,18 meses,5,60.59,21.2,337,1,1,2,1,1,0
CL801347,20.0,Cusco,Prepago,Mensual,1,25.28,2.5,190,1,1,2,0,0,0
CL801348,38.0,Arequipa,Postpago Básico,Anual,18,57.29,3.9,403,0,2,0,2,0,0
CL801349,18.0,Lima,Postpago Plus,Mensual,13,71.05,32.7,493,1,1,4,2,0,0
CL801350,54.0,Lima,Prepago,Mensual,15,29.46,11.4,247,1,1,2,2,1,0
CL801351,20.0,Lima,Postpago Premium,Mensual,34,101.82,5.5,603,1,1,2,9,0,0
CL801352,49.0,Cusco,Postpago Premium,Mensual,34,138.59,10.1,529,2,0,6,1,1,0
CL801353,42.0,Lima,Prepago,Mensual,23,30.04,20.0,380,1,1,2,7,1,0
CL801354,28.0,Cusco,Postpago Básico,Anual,14,50.96,10.5,481,1,0,1,13,1,1
CL801355,47.0,Piura,Prepago,Mensual,17,27.51,6.3,205,0,1,2,0,1,0
CL801356,49.0,Arequipa,Prepago,Mensual,24,27.85,14.1,0,3,1,3,1,1,0
CL801357,50.0,Lima,Prepago,Mensual,11,21.49,5.9,342,0,0,4,10,1,1
CL801358,39.0,Piura,Prepago,Mensual,5,28.02,7.5,327,1,2,0,7,1,0
CL801359,35.0,Áncash,Postpago Básico,18 meses,49,49.88,3.1,418,0,1,2,4,1,0
CL801360,48.0,Piura,Postpago Básico,Mensual,12,55.06,10.2,461,0,1,3,2,0,0
CL801361,45.0,Lima,Prepago,Mensual,32,33.26,6.5,280,1,0,2,1,0,0
CL801362,59.0,Piura,Prepago,Mensual,6,35.23,8.3,166,0,0,1,1,1,0
CL801363,41.0,Junín,Postpago Básico,Mensual,13,53.09,11.3,507,0,0,1,0,1,0
CL801364,21.0,Lima,Postpago Básico,18 meses,6,51.87,1.7,359,0,0,3,3,0,0
CL801365,37.0,Lambayeque,Postpago Básico,Mensual,1,55.99,1.8,116,0,0,1,7,1,1
CL801366,32.0,Lima,Postpago Básico,Anual,2,65.87,26.5,223,0,0,4,0,0,0
CL801367,23.0,Lima,Postpago Básico,Anual,7,65.51,23.4,571,0,1,2,20,0,1
CL801368,37.0,Cusco,Prepago,Mensual,17,37.96,13.1,273,3,0,0,1,1,0
CL801369,33.0,La Libertad,Postpago Plus,Anual,8,77.14,6.5,469,0,0,4,0,0,1
CL801370,56.0,Lima,Prepago,Mensual,7,26.46,9.5,228,1,3,2,2,1,0
CL801371,59.0,Piura,Postpago Premium,Mensual,21,168.39,19.6,383,0,0,2,1,0,0
CL801372,50.0,Lima,Prepago,Mensual,29,24.46,10.2,142,2,0,3,2,1,0
CL801373,22.0,Lima,Postpago Básico,Mensual,10,50.93,4.6,455,3,0,2,0,1,1
CL801374,18.0,Lima,Prepago,Mensual,12,28.71,34.5,431,0,2,2,3,1,1
CL801375,36.0,Junín,Postpago Básico,Anual,4,64.56,7.1,230,1,0,1,9,1,0
CL801376,18.0,Lima,Postpago Plus,18 meses,8,73.04,29.6,335,0,0,2,10,1,1
CL801377,18.0,Lima,Prepago,Mensual,8,36.04,13.6,481,0,2,4,1,1,1
CL801378,25.0,La Libertad,Postpago Básico,Anual,9,48.01,34.3,359,0,0,2,0,0,0
CL801379,37.0,Junín,Postpago Básico,Mensual,7,49.04,4.5,389,0,1,0,1,1,0
CL801380,39.0,Piura,Prepago,Mensual,12,27.93,7.4,393,0,0,0,9,1,0
CL801381,54.0,Lambayeque,Prepago,Mensual,16,32.07,12.4,222,0,1,2,0,0,1
CL801382,27.0,Lima,Prepago,Mensual,30,23.28,9.9,393,0,1,3,4,1,0
CL801383,28.0,La Libertad,Postpago Plus,Mensual,38,65.19,58.1,256,0,0,0,2,1,0
CL801384,42.0,Lima,Postpago Básico,Mensual,2,42.07,20.7,288,0,1,4,0,0,0
CL801385,48.0,Junín,Postpago Básico,Anual,25,59.77,3.0,410,0,0,3,0,0,0
CL801386,38.0,Lima,Prepago,Mensual,6,29.1,4.6,384,0,0,4,3,1,0
CL801387,21.0,Lima,Postpago Básico,Anual,8,38.99,15.3,323,0,2,4,1,1,1
CL801388,50.0,Arequipa,Prepago,Mensual,16,28.86,5.1,326,0,1,3,2,1,0
CL801389,72.0,Arequipa,Prepago,Mensual,23,28.1,15.9,204,0,1,2,0,0,0
CL801390,31.0,Junín,Prepago,Mensual,7,36.28,6.5,501,1,0,1,10,1,0
CL801391,50.0,Cusco,Prepago,Mensual,8,23.9,1.2,285,3,1,5,2,1,0
CL801392,36.0,Lima,Prepago,Mensual,19,29.03,15.8,151,2,0,1,7,0,0
CL801393,61.0,Arequipa,Postpago Plus,Mensual,9,85.62,14.4,460,1,1,5,2,1,0
CL801394,19.0,Cusco,Postpago Plus,Mensual,4,79.45,37.1,631,2,3,1,2,0,1
CL801395,25.0,Lima,Postpago Básico,Mensual,9,46.99,20.7,437,1,0,2,3,1,0
CL801396,25.0,La Libertad,Postpago Premium,18 meses,10,113.73,6.7,656,1,2,2,2,1,0
CL801397,,La Libertad,Postpago Plus,18 meses,4,70.87,43.1,460,0,0,1,1,1,0
CL801398,46.0,Cusco,Prepago,Mensual,8,28.87,4.4,194,0,1,3,2,0,1
CL801399,18.0,Junín,Prepago,Mensual,26,23.46,11.5,264,3,2,0,29,0,0
CL801400,18.0,Cusco,Postpago Básico,Anual,6,61.32,16.5,66,0,0,2,2,1,0
CL801401,48.0,Lima,Postpago Básico,Mensual,18,66.5,22.8,413,2,0,1,1,0,0
CL801402,18.0,Arequipa,Prepago,Mensual,52,28.93,7.5,192,1,0,0,4,1,0
CL801403,23.0,La Libertad,Prepago,Mensual,5,26.82,17.2,271,0,1,0,1,1,0
CL801404,31.0,Lima,Postpago Plus,Anual,34,89.75,13.8,397,0,2,2,9,1,1
CL801405,48.0,La Libertad,Postpago Básico,Mensual,13,41.75,24.6,117,2,0,3,1,1,0
CL801406,23.0,Junín,Prepago,Mensual,19,27.71,8.2,514,1,1,3,14,1,0
CL801407,45.0,Lima,Postpago Básico,Mensual,16,60.52,13.2,437,1,2,2,2,0,0
CL801408,18.0,Junín,Postpago Básico,Mensual,12,50.36,3.5,409,0,0,2,2,1,0
CL801409,25.0,Arequipa,Postpago Plus,Mensual,6,85.24,6.2,549,0,0,3,5,0,0
CL801410,40.0,Lima,Prepago,Mensual,1,28.77,7.5,392,0,0,2,10,1,0
CL801411,49.0,Lambayeque,Prepago,Mensual,13,31.67,1.0,231,1,1,5,3,0,0
CL801412,29.0,La Libertad,Postpago Básico,Anual,8,54.65,26.3,235,1,0,3,2,1,1
CL801413,45.0,Áncash,Prepago,Mensual,4,26.28,10.6,412,2,1,1,2,1,0
