id_cliente,edad,departamento,plan,tipo_contrato,meses_antiguedad,cargo_mensual_soles,gb_datos_mes,minutos_llamadas_mes,lineas_adicionales,tickets_soporte_6m,caidas_servicio_mes,dias_ultimo_pago_vencido,factura_electronica,churn
CL103234,18.0,Cusco,Prepago,Mensual,3,24.89,13.9,472,0,2,0,1,1,0
CL102509,42.0,La Libertad,Postpago Básico,Mensual,31,48.21,22.4,276,2,2,1,16,1,0
CL106456,31.0,Lima,Postpago Básico,Mensual,14,32.65,11.2,432,0,1,1,1,1,0
CL101501,39.0,Lima,Postpago Premium,Anual,14,122.93,16.4,435,1,0,0,0,0,0
CL102523,39.0,Cusco,Postpago Básico,Mensual,19,47.23,,171,1,0,0,3,0,0
CL103309,41.0,Piura,Prepago,Mensual,1,25.1,9.5,288,2,0,2,2,0,0
CL103033,42.0,Lima,Prepago,Mensual,34,28.42,29.9,344,1,1,1,2,0,0
CL101531,32.0,Arequipa,Prepago,Mensual,18,19.36,9.0,373,3,0,5,8,1,1
CL106113,22.0,Lima,Postpago Premium,Anual,6,80.11,39.1,530,0,0,0,3,0,0
CL101616,19.0,Piura,Prepago,Mensual,17,24.57,2.0,310,0,1,2,1,0,0
CL106580,51.0,La Libertad,Postpago Plus,Mensual,32,60.29,41.7,397,0,1,4,0,0,0
CL106306,51.0,La Libertad,Postpago Plus,18 meses,65,77.59,72.8,659,0,0,2,3,1,0
CL103180,49.0,Lima,Postpago Premium,Anual,20,113.8,18.1,439,0,2,1,1,1,0
CL101100,50.0,Lima,Prepago,Mensual,1,20.91,15.9,188,1,0,3,3,1,0
CL102951,37.0,Lima,Postpago Plus,Mensual,2,61.21,39.5,205,0,0,2,8,1,0
CL100975,38.0,Cusco,Postpago Básico,18 meses,1,36.31,25.4,440,1,0,1,4,1,0
CL102931,43.0,Piura,Prepago,Mensual,17,25.75,6.0,734,1,1,2,3,0,1
CL107178,34.0,Junín,Postpago Premium,Anual,9,93.07,8.3,534,0,0,2,0,0,0
CL100921,28.0,Lima,Postpago Plus,Mensual,1,58.58,9.2,327,1,1,0,2,1,0
CL102070,26.0,Junín,Postpago Plus,Anual,11,70.52,4.1,705,0,0,1,2,0,0
CL102545,33.0,Lima,Prepago,Mensual,15,30.2,6.3,219,0,1,1,3,1,0
CL102404,60.0,La Libertad,Postpago Plus,Mensual,31,59.03,6.0,611,2,1,0,2,1,0
CL104757,26.0,La Libertad,Postpago Premium,Anual,19,99.18,15.5,611,1,0,1,0,1,0
CL106406,52.0,Áncash,Postpago Premium,Mensual,71,92.44,8.9,497,1,1,0,2,1,0
CL105232,36.0,Junín,Postpago Básico,Mensual,9,48.31,17.3,414,0,2,1,6,0,0
CL106385,24.0,Lima,Postpago Plus,18 meses,6,66.29,16.3,397,0,0,0,0,1,0
CL102222,41.0,Cusco,Postpago Básico,18 meses,6,57.01,15.7,325,1,0,2,2,0,1
CL107117,34.0,Cusco,Postpago Plus,Anual,19,69.29,7.7,398,0,1,0,0,1,0
CL104295,36.0,Cusco,Postpago Básico,18 meses,12,46.6,16.0,416,1,1,0,0,1,0
CL103232,18.0,Piura,Postpago Básico,Mensual,5,55.12,18.2,138,1,0,1,6,1,0
CL101412,46.0,Cusco,Postpago Plus,Anual,2,66.34,13.7,256,0,3,1,10,0,1
CL105135,37.0,Lima,Postpago Básico,Mensual,9,52.0,1.6,348,0,0,2,10,1,0
CL103959,30.0,Lima,Postpago Básico,Mensual,23,43.21,19.9,350,0,0,0,6,0,0
CL105997,33.0,La Libertad,Postpago Plus,Mensual,30,74.0,15.8,577,0,0,1,1,1,0
CL103001,40.0,Junín,Postpago Básico,Anual,10,45.61,8.2,354,1,0,2,1,1,0
CL100703,37.0,Lima,Postpago Plus,18 meses,15,65.34,8.1,707,0,0,1,3,1,0
CL102591,28.0,Lima,Postpago Plus,18 meses,48,72.91,17.6,380,1,1,0,2,1,0
CL104793,50.0,Lima,Postpago Premium,Anual,5,98.6,20.2,433,0,1,2,1,1,0
CL102905,39.0,La Libertad,Postpago Básico,Anual,26,32.17,19.7,476,2,0,0,2,1,0
CL107068,41.0,La Libertad,Postpago Básico,Anual,2,44.42,16.3,424,2,1,1,3,1,0
CL105636,25.0,Cusco,Prepago,Mensual,27,27.89,,115,2,1,2,1,1,0
CL103010,18.0,Lima,Prepago,Mensual,49,30.6,11.8,181,0,1,3,8,1,0
CL101566,44.0,Arequipa,Prepago,Mensual,2,24.53,16.5,212,1,0,0,2,1,0
CL104967,25.0,Junín,Prepago,Mensual,12,24.23,4.4,243,0,4,1,1,0,0
CL103079,36.0,Lima,Prepago,Mensual,16,22.52,23.4,233,0,0,0,6,1,0
CL106010,27.0,Lima,Postpago Plus,Anual,12,74.1,6.2,542,1,2,1,1,0,0
CL101552,41.0,Cusco,Prepago,Mensual,17,26.07,15.9,297,2,2,2,7,0,0
CL101560,39.0,La Libertad,Postpago Premium,Anual,29,89.33,26.6,634,0,1,0,3,1,0
CL103235,29.0,Lima,Prepago,Mensual,6,22.6,19.2,190,0,2,0,3,0,0
CL106632,59.0,La Libertad,Postpago Plus,Mensual,3,67.4,17.8,404,0,0,0,8,1,1
CL103845,35.0,Lima,Postpago Básico,Mensual,24,35.33,12.4,382,0,2,1,2,0,0
CL101186,20.0,Lima,Postpago Básico,18 meses,6,31.0,,275,0,1,1,0,1,0
CL101362,50.0,Lima,Postpago Básico,Mensual,21,43.71,9.0,334,2,1,0,3,1,1
CL102400,34.0,Lima,Postpago Básico,18 meses,56,40.38,2.6,270,2,3,1,2,0,0
CL101673,53.0,Lima,Prepago,Mensual,71,25.12,2.8,364,0,1,1,3,1,0
CL100959,35.0,Arequipa,Postpago Básico,Mensual,3,48.13,21.8,493,0,1,3,5,1,0
CL107471,40.0,Lima,Postpago Plus,Mensual,5,83.63,31.7,350,1,0,3,1,1,0
CL107164,18.0,Lima,Postpago Premium,Mensual,11,101.87,39.1,542,0,1,0,1,0,0
CL104294,41.0,Arequipa,Postpago Plus,Mensual,62,63.23,10.3,373,1,0,1,5,0,0
CL106144,43.0,Lima,Postpago Básico,18 meses,47,50.98,14.7,637,1,0,1,7,1,0
CL107268,37.0,Cusco,Postpago Premium,Anual,7,91.77,18.0,624,1,0,1,0,1,0
CL106794,18.0,Áncash,Postpago Básico,Anual,48,47.69,15.8,457,0,1,2,0,1,0
CL102907,38.0,Lima,Prepago,Mensual,12,25.93,17.0,265,0,0,1,0,1,1
CL103248,33.0,Lima,Postpago Plus,18 meses,7,78.97,23.3,539,0,1,0,0,1,0
CL104352,41.0,Lambayeque,Postpago Básico,Mensual,7,46.46,10.2,312,0,0,0,4,0,0
CL104515,24.0,Junín,Prepago,Mensual,6,24.75,,364,1,0,1,6,0,1
CL105795,18.0,Piura,Postpago Básico,Mensual,5,44.63,9.3,385,1,2,2,5,1,1
CL103897,,Cusco,Postpago Básico,Anual,28,38.2,12.2,228,1,2,1,1,1,0
CL100633,18.0,Arequipa,Prepago,Mensual,13,28.52,7.6,206,2,1,0,13,0,0
CL103357,18.0,Lima,Postpago Básico,18 meses,3,45.85,8.7,228,2,1,1,3,1,1
CL104662,41.0,Lambayeque,Postpago Básico,Mensual,15,51.6,26.4,111,0,0,1,0,1,0
CL105542,46.0,Arequipa,Postpago Básico,Mensual,7,47.92,6.2,368,0,1,2,3,0,1
CL105417,22.0,Piura,Postpago Premium,18 meses,36,91.3,19.4,319,0,1,0,3,1,0
CL107217,27.0,Lima,Postpago Plus,Mensual,6,86.87,9.3,475,0,1,1,0,1,1
CL106666,30.0,Arequipa,Postpago Plus,18 meses,51,61.43,12.8,446,0,0,2,0,1,0
CL106190,38.0,Áncash,Postpago Plus,Mensual,15,68.2,13.2,412,3,2,0,3,1,0
CL106929,18.0,Lima,Postpago Premium,18 meses,2,68.82,24.8,560,0,0,1,4,0,0
CL102532,33.0,Arequipa,Postpago Plus,Mensual,21,66.26,30.9,367,0,0,0,5,0,0
CL100728,33.0,Lima,Postpago Básico,Anual,15,44.12,24.1,335,1,0,3,3,1,0
CL104006,30.0,La Libertad,Postpago Básico,Mensual,16,48.08,6.2,80,1,1,0,8,0,0
CL100707,45.0,Lima,Postpago Plus,Mensual,30,83.49,11.4,544,3,1,1,10,0,0
CL103663,24.0,Lambayeque,Postpago Básico,Mensual,11,48.73,8.0,159,1,1,2,1,0,0
CL103401,38.0,Cusco,Postpago Plus,Mensual,4,73.25,1.5,376,3,2,0,4,0,0
CL106795,44.0,Lima,Postpago Básico,Anual,26,42.32,19.6,185,0,2,0,0,1,0
CL101211,18.0,Cusco,Postpago Plus,Mensual,17,84.83,16.8,626,0,0,1,1,1,0
CL103887,32.0,Lima,Postpago Plus,Mensual,28,82.43,26.1,385,0,1,0,9,1,0
CL100352,53.0,Lima,Postpago Básico,Anual,55,43.38,4.2,341,2,2,2,0,1,0
CL100181,22.0,Lima,Postpago Plus,Anual,34,61.03,3.7,418,0,0,0,4,0,0
CL105932,30.0,Lima,Prepago,Mensual,15,24.7,6.0,383,0,1,1,6,1,0
CL101197,19.0,Piura,Postpago Básico,Mensual,7,43.21,5.4,436,0,1,2,5,1,1
CL104146,20.0,Lambayeque,Prepago,Mensual,28,19.58,8.0,281,1,1,0,5,1,0
CL104034,20.0,Arequipa,Prepago,Mensual,56,24.79,8.7,216,3,0,0,2,1,1
CL101131,40.0,Lima,Postpago Básico,Mensual,44,54.38,15.3,452,1,1,2,4,0,0
CL100158,46.0,Lambayeque,Postpago Plus,Mensual,9,65.89,17.6,386,0,0,1,14,1,0
CL104127,,Lambayeque,Postpago Básico,Anual,13,55.6,44.9,501,2,0,0,16,1,0
CL105024,21.0,Cusco,Postpago Básico,Mensual,30,52.11,10.5,305,0,0,2,2,1,0
CL103308,53.0,Lima,Postpago Básico,18 meses,36,47.11,16.5,475,0,0,1,0,1,0
CL105789,57.0,La Libertad,Postpago Básico,Mensual,5,48.66,5.3,646,0,2,1,1,1,1
CL104933,56.0,Junín,Prepago,Mensual,5,32.08,15.9,187,0,1,2,5,1,0
CL106629,54.0,Lima,Postpago Plus,Mensual,7,84.66,35.0,528,0,0,0,0,1,0
CL105967,51.0,Cusco,Prepago,Mensual,4,26.53,8.7,309,2,2,0,3,0,0
CL103637,38.0,Lima,Prepago,Mensual,11,24.81,16.4,199,1,1,1,9,0,0
CL100322,18.0,Junín,Prepago,Mensual,26,25.06,6.0,391,0,0,1,4,1,0
CL103078,26.0,Lima,Postpago Básico,18 meses,19,33.55,16.6,271,0,0,2,1,1,0
CL102897,54.0,La Libertad,Prepago,Mensual,3,25.23,2.6,122,0,1,3,2,1,1
CL102607,46.0,Cusco,Prepago,Mensual,71,31.18,12.5,222,3,0,2,2,1,0
CL107015,35.0,Lima,Postpago Premium,18 meses,12,82.95,16.7,348,0,0,1,2,0,0
CL101125,44.0,La Libertad,Postpago Básico,Anual,42,43.41,6.4,520,0,0,1,5,0,0
CL104804,61.0,La Libertad,Postpago Plus,18 meses,61,83.82,12.4,466,0,2,3,5,1,0
CL101444,52.0,Piura,Prepago,Mensual,38,31.79,5.9,335,0,0,0,13,1,0
CL102159,54.0,Lima,Prepago,Mensual,2,29.46,10.1,144,1,1,3,6,1,1
CL107169,41.0,Arequipa,Prepago,Mensual,7,32.32,20.0,242,0,0,4,3,0,0
CL106021,41.0,Arequipa,Postpago Plus,Mensual,8,67.3,17.0,307,1,0,3,4,1,1
CL102530,53.0,Lima,Postpago Básico,Anual,73,58.01,15.3,346,1,1,1,5,1,0
CL105245,38.0,Lima,Postpago Básico,Mensual,7,44.51,6.5,255,1,2,2,2,1,0
CL103867,41.0,La Libertad,Prepago,Mensual,2,26.71,6.1,337,0,1,1,1,1,1
CL102599,38.0,Áncash,Postpago Premium,Anual,4,110.73,11.9,392,0,0,0,0,1,0
CL107056,37.0,Lambayeque,Postpago Plus,Anual,4,76.85,8.3,224,3,0,1,7,0,0
CL100329,55.0,Lima,Prepago,Mensual,10,22.28,10.6,215,0,0,0,1,1,0
CL100932,31.0,Arequipa,Postpago Básico,Anual,77,46.96,13.1,279,0,0,0,2,1,0
CL102772,31.0,Cusco,Postpago Plus,Mensual,31,54.86,6.4,385,1,1,3,2,1,0
CL103796,45.0,Lambayeque,Postpago Básico,18 meses,8,43.52,20.2,364,2,1,0,2,1,0
CL106509,35.0,La Libertad,Postpago Básico,Mensual,8,42.28,8.2,348,0,3,3,6,1,0
CL103440,33.0,Lima,Prepago,Mensual,9,24.59,9.8,259,1,0,0,1,0,0
CL105299,47.0,Arequipa,Prepago,Mensual,83,27.8,5.8,223,1,2,0,0,0,0
CL104656,25.0,Lima,Postpago Plus,Anual,18,51.64,20.6,421,1,0,0,4,1,0
CL105266,29.0,Arequipa,Prepago,Mensual,5,27.64,5.6,440,0,1,1,2,1,0
CL102524,24.0,Lima,Postpago Premium,Anual,33,108.58,17.5,776,0,0,1,2,1,0
CL100054,34.0,Lima,Postpago Plus,Mensual,6,90.53,17.3,314,0,0,1,0,1,1
CL106872,18.0,Lima,Postpago Básico,Mensual,16,35.83,,253,1,0,3,2,1,0
CL101881,18.0,La Libertad,Postpago Básico,Anual,13,42.23,6.7,270,0,0,1,0,1,0
CL106783,30.0,Lima,Prepago,Mensual,9,26.04,2.8,196,3,0,2,2,0,0
CL100380,45.0,Lima,Postpago Básico,Mensual,33,46.53,19.9,366,2,0,2,2,0,0
CL103948,23.0,Lima,Postpago Plus,Mensual,16,62.91,47.2,466,0,2,1,8,1,0
CL106568,44.0,Piura,Postpago Básico,Mensual,36,51.61,22.5,733,0,2,1,1,1,0
CL100128,47.0,Cusco,Prepago,Mensual,12,21.29,9.8,459,0,0,2,3,0,0
CL105870,26.0,Lima,Postpago Básico,Anual,75,43.62,5.5,388,0,0,2,0,1,0
CL102395,24.0,La Libertad,Postpago Premium,Mensual,6,129.72,22.9,370,0,0,1,4,1,0
CL106264,49.0,Lambayeque,Postpago Básico,Mensual,67,38.6,13.7,546,0,2,0,0,1,0
CL104171,54.0,Lambayeque,Postpago Plus,Mensual,80,83.02,6.5,470,0,0,0,1,1,0
CL106939,43.0,Arequipa,Prepago,Mensual,5,30.5,16.4,365,2,2,0,4,0,0
CL106088,79.0,Lima,Prepago,Mensual,63,28.33,5.0,237,1,0,2,5,0,0
CL101804,38.0,Lima,Postpago Básico,18 meses,28,42.66,34.4,294,1,1,0,5,1,0
CL105668,73.0,Lima,Postpago Básico,Anual,8,45.08,6.1,364,1,2,3,0,1,0
CL102581,35.0,Lambayeque,Postpago Plus,Anual,24,64.72,17.9,400,1,0,0,1,0,0
CL107185,35.0,Lima,Postpago Básico,Anual,9,39.67,,486,0,0,0,0,1,0
CL100657,39.0,Lima,Prepago,Mensual,2,25.55,8.7,441,0,0,2,19,1,0
CL102801,50.0,Lima,Postpago Básico,18 meses,10,57.47,11.2,478,1,0,1,1,1,0
CL105605,29.0,Lima,Postpago Básico,Anual,47,35.89,5.4,367,2,0,2,1,1,0
CL100525,34.0,Lima,Prepago,Mensual,37,22.98,13.9,305,2,1,2,1,1,0
CL104502,38.0,Junín,Postpago Básico,Mensual,33,56.62,21.7,353,1,2,1,7,0,0
CL106356,36.0,Cusco,Prepago,Mensual,9,26.74,7.8,273,0,2,1,7,0,0
CL105509,36.0,Lima,Postpago Básico,Anual,42,48.01,24.1,447,1,0,0,0,0,0
CL102289,37.0,Lima,Prepago,Mensual,6,29.39,4.4,284,0,1,0,0,0,0
CL101351,45.0,Lima,Postpago Plus,Anual,8,65.19,4.1,391,3,0,1,1,1,0
CL105357,38.0,Lima,Postpago Básico,Mensual,16,39.24,,450,1,1,0,3,1,0
CL100071,55.0,Arequipa,Postpago Básico,18 meses,41,38.06,11.4,468,0,0,0,2,1,1
CL105117,55.0,Lambayeque,Postpago Plus,Anual,32,76.09,38.3,595,1,0,1,1,0,0
CL101944,27.0,Áncash,Postpago Plus,Mensual,3,77.77,30.0,395,0,1,0,2,1,0
CL105049,46.0,Junín,Postpago Premium,Mensual,43,133.68,1.9,664,1,1,2,1,1,0
CL103589,58.0,Lima,Prepago,Mensual,26,25.61,1.4,247,0,0,0,1,1,0
CL100033,30.0,La Libertad,Prepago,Mensual,3,24.66,9.5,290,3,3,0,1,0,0
CL105949,34.0,La Libertad,Postpago Básico,Anual,9,45.88,22.4,458,0,1,1,5,1,1
CL100487,48.0,La Libertad,Prepago,Mensual,14,22.93,,407,1,0,1,1,1,0
CL107312,37.0,Lambayeque,Postpago Básico,Anual,44,47.35,3.1,434,0,0,2,2,1,0
CL102883,45.0,Lima,Prepago,Mensual,96,28.69,5.0,39,0,0,2,17,0,0
CL104462,38.0,Lima,Prepago,Mensual,2,24.15,17.4,347,0,2,0,3,1,1
CL105514,29.0,Lima,Prepago,Mensual,18,29.88,16.1,0,2,0,1,5,0,0
CL100805,43.0,Junín,Prepago,Mensual,28,27.8,5.2,384,1,1,1,2,1,0
CL100658,45.0,Lima,Postpago Básico,Anual,8,46.52,7.9,189,0,1,4,11,0,0
CL101490,18.0,Lima,Prepago,Mensual,51,24.8,6.9,381,1,2,3,1,1,0
CL107127,30.0,Cusco,Postpago Básico,Mensual,14,53.32,,347,0,1,3,2,0,1
CL104987,40.0,La Libertad,Prepago,Mensual,22,24.14,8.5,405,0,0,4,2,1,0
CL107077,18.0,Piura,Postpago Premium,Mensual,27,106.29,34.4,232,0,1,1,17,1,0
CL107139,26.0,Junín,Prepago,Mensual,58,25.37,27.6,236,0,1,0,12,1,0
CL105369,35.0,Lima,Prepago,Mensual,24,25.55,13.2,361,1,0,1,2,1,0
CL106083,64.0,Lima,Prepago,Mensual,26,33.2,16.0,238,0,0,1,1,0,0
CL103429,18.0,La Libertad,Postpago Plus,Anual,14,79.1,35.6,539,1,4,2,3,1,1
CL105041,33.0,Lima,Prepago,Mensual,41,27.16,5.8,314,0,1,1,7,1,0
CL101919,25.0,Arequipa,Postpago Premium,Mensual,96,108.18,9.6,677,0,0,3,7,1,0
CL100132,64.0,Piura,Postpago Básico,Anual,32,50.06,11.0,522,0,2,2,6,1,1
CL103586,22.0,Arequipa,Postpago Básico,Anual,3,43.32,18.6,630,1,1,2,3,1,0
CL103070,24.0,Piura,Prepago,Mensual,25,26.08,13.9,463,0,0,1,1,1,1
CL105939,43.0,Lima,Postpago Plus,18 meses,7,68.41,30.6,412,1,2,2,0,1,0
CL103711,32.0,Cusco,Postpago Plus,Mensual,6,74.59,1.9,484,0,1,1,2,0,1
CL104004,49.0,Lima,Postpago Básico,Mensual,12,59.39,10.2,254,0,1,1,1,1,0
CL104775,33.0,Áncash,Prepago,Mensual,22,29.81,4.9,426,1,2,1,1,0,1
CL100039,41.0,Arequipa,Postpago Básico,Anual,12,51.43,13.2,248,0,1,0,3,0,0
CL100099,48.0,Lima,Postpago Premium,Anual,10,103.31,19.5,597,0,0,2,5,0,0
CL104863,,Arequipa,Postpago Plus,Mensual,30,59.64,12.6,342,0,0,1,0,0,0
CL106624,27.0,Lima,Prepago,Mensual,4,24.47,2.1,140,2,0,2,0,0,0
CL105639,69.0,Lima,Postpago Básico,Anual,4,53.74,15.1,506,0,0,0,5,1,0
CL107146,46.0,Junín,Prepago,Mensual,15,27.5,7.1,384,0,0,4,3,1,1
CL106419,29.0,Lima,Postpago Plus,Mensual,21,91.03,14.4,326,1,2,1,1,1,0
CL106675,33.0,Lima,Prepago,Mensual,50,29.74,12.4,347,2,1,3,9,1,0
CL102757,36.0,Lima,Postpago Plus,Anual,1,49.91,15.2,467,0,1,1,6,1,0
CL100552,32.0,La Libertad,Prepago,Mensual,61,22.23,10.0,303,2,3,0,1,0,0
CL106469,48.0,La Libertad,Postpago Plus,18 meses,30,71.93,4.7,550,0,0,1,0,1,0
CL105616,43.0,La Libertad,Postpago Básico,Anual,1,53.92,3.9,418,0,0,0,1,0,0
CL105022,40.0,Lima,Postpago Plus,Mensual,2,75.91,31.3,387,0,1,1,1,0,0
CL104212,45.0,Lambayeque,Postpago Básico,Anual,31,52.85,8.6,336,0,1,1,1,1,0
CL100467,31.0,Lambayeque,Postpago Premium,18 meses,1,104.21,14.0,652,1,0,0,1,1,0
CL104185,39.0,Junín,Postpago Plus,Anual,8,72.25,10.3,544,0,0,0,1,0,0
CL102080,41.0,Lima,Postpago Básico,Mensual,23,43.17,,312,0,0,2,5,0,0
CL105875,30.0,Arequipa,Postpago Básico,Mensual,61,49.56,8.8,142,0,1,0,10,1,0
CL102745,49.0,Junín,Postpago Plus,Anual,2,55.14,18.4,353,0,1,0,1,0,0
CL100229,27.0,Lima,Prepago,Mensual,22,26.1,2.4,324,2,1,2,1,1,0
CL104107,32.0,Lima,Postpago Plus,18 meses,4,69.53,13.4,623,0,0,0,5,0,0
CL100788,46.0,Piura,Postpago Plus,Anual,29,73.17,24.3,513,2,1,0,13,0,0
CL103449,42.0,La Libertad,Postpago Plus,Anual,9,68.61,12.2,155,0,1,1,7,0,0
CL101081,18.0,Cusco,Postpago Premium,Anual,11,138.04,37.9,410,1,0,0,3,1,0
CL101488,33.0,Lambayeque,Postpago Plus,Mensual,21,92.21,11.2,458,0,0,0,2,0,0
CL105794,48.0,Arequipa,Postpago Plus,Anual,6,73.64,20.4,602,0,3,0,0,0,0
CL106560,30.0,Junín,Postpago Básico,Mensual,66,34.6,12.4,240,2,2,1,18,1,0
CL103390,45.0,Piura,Prepago,Mensual,9,25.78,12.2,354,0,0,1,3,1,0
CL104088,18.0,Lima,Prepago,Mensual,6,23.82,17.5,337,3,0,1,0,1,0
CL106387,24.0,Junín,Prepago,Mensual,14,22.84,6.4,223,2,1,3,1,0,0
CL105091,18.0,Cusco,Postpago Plus,Anual,71,92.94,24.2,443,0,0,0,11,1,0
CL106989,34.0,Áncash,Prepago,Mensual,7,24.66,9.8,289,2,1,4,0,1,0
CL106378,23.0,Áncash,Prepago,Mensual,2,26.45,5.7,319,0,4,1,2,0,0
CL106796,51.0,Lima,Postpago Plus,Anual,23,83.98,18.5,135,1,2,3,2,1,1
CL106217,26.0,Piura,Postpago Plus,Anual,2,83.9,34.2,400,2,1,1,2,1,0
CL106740,44.0,Junín,Postpago Básico,Anual,12,48.37,6.7,583,0,0,0,2,0,0
CL104305,62.0,Áncash,Prepago,Mensual,71,24.99,24.0,369,0,0,0,0,1,0
CL100286,32.0,Lima,Prepago,Mensual,4,25.96,17.8,328,1,1,0,1,1,0
CL104687,18.0,Lima,Postpago Básico,Mensual,2,29.39,,426,0,0,1,0,1,0
CL101263,50.0,La Libertad,Postpago Premium,Anual,26,86.0,25.6,448,0,0,1,4,1,0
CL105590,50.0,Lima,Postpago Básico,Anual,6,41.95,8.3,237,0,0,2,1,1,0
CL106269,30.0,La Libertad,Prepago,Mensual,20,26.42,19.2,285,0,0,0,4,0,0
CL100301,71.0,La Libertad,Prepago,Mensual,16,21.44,15.1,141,0,1,1,2,0,0
CL106422,45.0,La Libertad,Postpago Básico,Anual,7,37.62,24.1,353,1,2,1,5,1,0
CL106545,38.0,Lima,Postpago Plus,Mensual,61,84.33,38.9,663,0,1,1,4,1,0
CL106116,36.0,Lima,Postpago Básico,Mensual,1,46.34,7.2,248,0,2,0,3,1,0
CL100527,31.0,La Libertad,Postpago Premium,Mensual,1,106.46,14.1,561,0,1,1,1,0,0
CL105339,58.0,Piura,Prepago,Mensual,20,26.65,7.6,405,0,0,1,3,1,0
CL101600,29.0,Lima,Postpago Premium,Anual,71,126.91,,547,0,1,0,0,1,0
CL106821,44.0,Lima,Postpago Premium,Anual,25,96.39,32.5,637,0,0,1,5,1,0
CL104091,58.0,Lima,Postpago Plus,Anual,39,69.09,35.3,611,2,1,4,2,1,0
CL106857,28.0,Lima,Prepago,Mensual,1,23.03,3.8,505,0,1,2,11,0,0
CL100036,33.0,Piura,Prepago,Mensual,10,31.56,4.7,266,0,3,1,8,0,0
CL103469,19.0,Áncash,Postpago Premium,Anual,14,117.32,22.9,567,2,1,0,0,1,0
CL105572,35.0,Junín,Postpago Básico,Anual,31,43.5,9.6,420,1,2,2,9,0,0
CL106128,42.0,Arequipa,Postpago Básico,Mensual,56,42.93,7.8,646,0,1,1,1,0,0
CL104154,38.0,Áncash,Postpago Básico,18 meses,1,39.07,16.2,303,0,0,2,0,0,0
CL102389,30.0,Arequipa,Prepago,Mensual,1,28.83,4.9,310,2,1,0,11,1,0
CL101007,60.0,Lima,Prepago,Mensual,3,27.41,11.3,190,0,1,0,3,1,0
CL104062,30.0,Áncash,Prepago,Mensual,42,27.43,12.9,221,1,0,1,1,1,0
CL106213,18.0,Lima,Postpago Básico,18 meses,9,49.8,7.9,374,0,2,2,5,0,0
CL103580,37.0,Áncash,Postpago Plus,Mensual,12,67.68,15.4,532,0,1,1,7,0,0
CL100457,36.0,Lima,Postpago Básico,18 meses,64,52.1,21.0,286,0,0,0,5,1,0
CL104612,29.0,La Libertad,Postpago Básico,Mensual,33,49.32,11.7,317,0,0,1,2,0,0
CL106697,29.0,Arequipa,Prepago,Mensual,57,28.6,3.1,386,3,1,0,1,0,0
CL102325,31.0,Arequipa,Postpago Premium,Mensual,17,140.5,18.9,460,1,0,1,0,1,1
CL102618,31.0,La Libertad,Postpago Plus,Anual,41,57.46,3.5,603,2,1,0,14,1,0
CL102477,47.0,La Libertad,Prepago,Mensual,5,17.67,9.1,357,2,2,1,4,1,0
CL102450,35.0,Lima,Postpago Básico,Mensual,4,43.99,16.9,181,2,1,2,1,1,0
CL106503,67.0,Lima,Postpago Plus,Anual,5,81.83,17.7,509,1,1,0,4,1,1
CL104650,53.0,Lima,Postpago Plus,Mensual,46,67.11,40.5,503,0,1,2,1,1,0
CL100163,51.0,Piura,Prepago,Mensual,16,22.69,14.8,469,1,0,1,1,0,1
CL101761,61.0,Lima,Prepago,Mensual,10,17.56,6.8,465,3,0,0,0,1,0
CL102514,39.0,Lima,Prepago,Mensual,23,28.91,14.3,367,1,1,3,0,1,0
CL100182,51.0,Lima,Postpago Básico,Mensual,51,46.89,9.8,372,1,0,2,3,0,0
CL102228,31.0,Piura,Prepago,Mensual,88,28.32,21.4,378,0,2,1,3,1,0
CL107246,32.0,Lima,Postpago Plus,Anual,27,43.96,11.6,501,0,1,1,1,1,0
CL101516,38.0,Lima,Prepago,Mensual,10,26.41,21.9,302,1,2,1,11,0,0
CL103627,48.0,Arequipa,Postpago Básico,18 meses,41,38.67,22.6,495,2,1,2,1,0,0
CL106584,40.0,Cusco,Postpago Básico,18 meses,15,39.05,7.8,363,0,2,1,1,1,0
CL102982,45.0,Piura,Prepago,Mensual,34,24.89,13.2,430,0,0,3,4,1,1
CL103565,55.0,Lima,Postpago Plus,Anual,1,74.01,16.4,462,1,1,1,1,0,0
CL101443,44.0,Lima,Prepago,Mensual,96,26.0,15.0,333,0,1,1,3,1,0
CL106333,47.0,Lima,Postpago Básico,Mensual,55,42.66,4.9,226,0,1,0,0,1,0
CL100246,44.0,Lima,Postpago Básico,18 meses,35,47.57,21.8,389,2,0,2,2,0,0
CL101926,40.0,Lima,Prepago,Mensual,19,27.45,5.9,248,0,0,0,7,0,1
CL100027,32.0,Lima,Prepago,Mensual,26,21.07,1.3,129,0,0,0,10,1,0
CL104581,36.0,Cusco,Postpago Plus,18 meses,19,79.78,2.4,264,0,1,1,0,0,0
CL100143,42.0,Piura,Postpago Básico,Anual,47,30.36,,420,1,0,3,2,1,0
CL102887,35.0,Arequipa,Postpago Premium,Mensual,46,107.39,31.2,590,1,3,1,3,1,0
CL102241,18.0,La Libertad,Prepago,Mensual,61,30.81,3.4,457,1,4,0,1,1,0
CL101039,32.0,Arequipa,Prepago,Mensual,12,29.6,18.6,197,0,1,0,3,0,0
CL100395,27.0,Lima,Postpago Básico,Mensual,16,43.95,13.1,254,0,1,1,3,0,0
CL100697,40.0,Lima,Postpago Básico,Mensual,40,37.78,21.5,215,0,0,4,1,0,0
